latitude;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;110.39183;110;25200;Asia/Bangkok;7;;
time;temperature_2m (°C);rain (mm);cloud_cover (%);soil_temperature_0_to_7cm (°C);soil_temperature_7_to_28cm (°C);soil_temperature_28_to_100cm (°C);shortwave_radiation_instant (W/m²)
time;temperature;rain;cloud;soil_0_7;soil_7_28;soil_28_100;shortwave_radiation
2022-10-17T15:00;26.2;0.9;58;27.1;26.5;25.8;154.1
2022-10-17T16:00;26.1;0.9;82;26.6;26.5;25.9;103.1
2022-10-17T17:00;25.2;3.7;100;26;26.5;25.9;35.7
2022-10-17T18:00;25;0;64;25.5;26.4;25.9;0
2022-10-17T19:00;24.5;0.2;100;25.8;26.3;25.9;0
2022-10-17T20:00;24.3;0;100;25.3;26.2;25.9;0
2022-10-17T21:00;24.4;0;88;25.1;26.1;25.9;0
2022-10-17T22:00;24.1;0;100;24.7;26;25.9;0
2022-10-17T23:00;23.5;0.1;100;24.5;25.9;25.9;0
2022-10-18T00:00;23.5;0;100;24.3;25.8;25.9;0
2022-10-18T01:00;23.4;0;100;24.2;25.6;25.9;0
2022-10-18T02:00;23;0;100;24;25.5;25.9;0
2022-10-18T03:00;23;0;66;23.9;25.4;25.9;0
2022-10-18T04:00;22.5;0.2;90;23.6;25.3;25.9;0
2022-10-18T05:00;22.6;0;100;23.5;25.1;25.9;0
2022-10-18T06:00;23.6;0;79;23.6;25;25.9;37
2022-10-18T07:00;24.4;0;82;24.5;25;25.8;225.7
2022-10-18T08:00;25.6;0;56;25.5;25;25.8;341.6
2022-10-18T09:00;26.7;0;100;26.7;25.1;25.8;530.5
2022-10-18T10:00;27.1;0;100;26.9;25.3;25.8;318
2022-10-18T11:00;26.4;0.1;100;26.8;25.4;25.8;247
2022-10-18T12:00;27.4;0.2;65;27.7;25.6;25.8;587.6
2022-10-18T13:00;27.9;0.2;100;28.5;25.8;25.8;715.4
2022-10-18T14:00;26.7;0.8;100;28.2;26;25.8;458
2022-10-18T15:00;26;0.5;100;27.1;26.1;25.8;132.5
2022-10-18T16:00;25.7;0.2;100;26.3;26.2;25.8;55
2022-10-18T17:00;25.4;0.2;100;25.9;26.1;25.8;18.8
2022-10-18T18:00;25;0.1;100;25.4;26.1;25.8;0
2022-10-18T19:00;24.9;0.1;62;26;25.9;25.7;0
2022-10-18T20:00;24.3;0.1;47;25.3;25.8;25.7;0
2022-10-18T21:00;23.8;0;41;24.8;25.8;25.7;0
2022-10-18T22:00;23.5;0;84;24.5;25.7;25.7;0
2022-10-18T23:00;23.8;0.2;71;24.3;25.6;25.7;0
2022-10-19T00:00;23.4;0.2;74;24.1;25.5;25.7;0
2022-10-19T01:00;23.1;0.1;75;23.9;25.3;25.7;0
2022-10-19T02:00;22.5;0;58;23.6;25.2;25.7;0
2022-10-19T03:00;22.6;0;74;23.4;25.1;25.7;0
2022-10-19T04:00;22.6;0;100;23.3;24.9;25.7;0
2022-10-19T05:00;23;0.2;100;23.4;24.8;25.7;0
2022-10-19T06:00;23.3;0;99;23.6;24.7;25.7;28.2
2022-10-19T07:00;23.5;0.1;76;24.7;24.6;25.6;177.7
2022-10-19T08:00;25.2;0;100;25.5;24.7;25.6;374.9
2022-10-19T09:00;25.8;0;82;26.1;24.8;25.6;408.9
2022-10-19T10:00;26.4;1.3;100;26.8;25;25.6;488
2022-10-19T11:00;25.9;9.5;100;26.7;25.2;25.6;399.7
2022-10-19T12:00;25.4;1.5;100;26.1;25.3;25.6;152.6
2022-10-19T13:00;26.2;0.5;100;26.8;25.4;25.6;479.1
2022-10-19T14:00;25.2;3.9;100;26.1;25.5;25.6;170.4
2022-10-19T15:00;25.1;0.3;79;25.6;25.5;25.6;73.2
2022-10-19T16:00;24.9;0.6;100;25.3;25.5;25.6;68
2022-10-19T17:00;24.7;0.6;100;25.1;25.5;25.6;22.8
2022-10-19T18:00;24.3;0.3;100;24.7;25.4;25.6;0
2022-10-19T19:00;24.3;0.1;100;26.3;25.5;25.6;0
2022-10-19T20:00;24.4;0.1;80;25.4;25.5;25.6;0
2022-10-19T21:00;24.3;0.1;68;24.9;25.5;25.6;0
2022-10-19T22:00;24;0.1;100;24.5;25.4;25.6;0
2022-10-19T23:00;24;0.4;100;24.3;25.3;25.6;0
2022-10-20T00:00;23.9;0.1;100;24.2;25.2;25.6;0
2022-10-20T01:00;23.6;0.1;83;24.1;25.1;25.6;0
2022-10-20T02:00;23.9;0;100;23.8;25.1;25.6;0
2022-10-20T03:00;23.5;0.1;100;23.8;25;25.6;0
2022-10-20T04:00;23.3;0;100;23.8;24.9;25.6;0
2022-10-20T05:00;23.2;0;100;23.7;24.8;25.6;0
2022-10-20T06:00;23.5;0;100;23.8;24.7;25.6;30.4
2022-10-20T07:00;24.2;0;100;24.4;24.5;25.6;118.8
2022-10-20T08:00;25.3;0;78;25.2;24.6;25.6;302.9
2022-10-20T09:00;26.8;0;43;26.6;24.7;25.5;602.6
2022-10-20T10:00;28.1;0.1;74;28.1;25;25.5;818.6
2022-10-20T11:00;29.1;0.1;100;29.1;25.3;25.5;791
2022-10-20T12:00;27.1;8.2;100;28.7;25.6;25.5;467.6
2022-10-20T13:00;26;9.2;100;27.4;25.8;25.5;235.2
2022-10-20T14:00;25.8;6.3;100;27;26;25.5;235.4
2022-10-20T15:00;25.1;4.5;83;26.2;26;25.6;74
2022-10-20T16:00;25.7;0.2;76;26.3;26;25.6;135.2
2022-10-20T17:00;25.2;0.7;100;25.9;26;25.6;37.7
2022-10-20T18:00;24.4;1;100;25.2;25.9;25.6;0
2022-10-20T19:00;24.4;0.1;100;27.1;26;25.6;0
2022-10-20T20:00;24.4;5.9;100;25.9;26;25.6;0
2022-10-20T21:00;24;4.8;100;25.3;26;25.6;0
2022-10-20T22:00;23.8;3.2;100;24.9;25.9;25.6;0
2022-10-20T23:00;23.6;2;87;24.6;25.8;25.6;0
2022-10-21T00:00;23.3;4.6;100;24.3;25.6;25.6;0
2022-10-21T01:00;23.1;2.9;100;24.1;25.5;25.6;0
2022-10-21T02:00;23;0.2;100;24;25.4;25.6;0
2022-10-21T03:00;22.7;2.5;100;23.8;25.2;25.6;0
2022-10-21T04:00;22.7;7.5;100;23.7;25.1;25.6;0
2022-10-21T05:00;22.7;0.1;49;23.4;25;25.6;0
2022-10-21T06:00;22.9;0.1;42;23.5;24.8;25.6;49.9
2022-10-21T07:00;23.9;0;76;24.6;24.7;25.6;248.3
2022-10-21T08:00;25.4;1.1;71;25.7;24.8;25.5;447.5
2022-10-21T09:00;26.2;0.1;62;26.4;24.9;25.5;442.1
2022-10-21T10:00;27.3;0.1;46;27.6;25.1;25.5;733.4
2022-10-21T11:00;28.5;0.1;44;28.8;25.4;25.5;867.8
2022-10-21T12:00;27.3;0.2;82;29;25.7;25.5;647.8
2022-10-21T13:00;27;4.9;100;28.5;26;25.5;452.3
2022-10-21T14:00;24.7;13.9;100;27;26.1;25.6;133.7
2022-10-21T15:00;24.4;7.8;90;26;26.1;25.6;43
2022-10-21T16:00;24.4;1.9;56;25.4;26.1;25.6;35.9
2022-10-21T17:00;24.5;0.6;33;25.2;26;25.6;26.3
2022-10-21T18:00;24.1;0.2;48;24.8;25.9;25.6;0
2022-10-21T19:00;24.4;0.1;32;24.8;25.9;25.6;0
2022-10-21T20:00;23.7;0.4;32;24.5;25.7;25.6;0
2022-10-21T21:00;23.7;0.1;40;24.3;25.6;25.6;0
2022-10-21T22:00;23.6;0.1;48;24.1;25.5;25.6;0
2022-10-21T23:00;23.6;0.1;75;23.9;25.4;25.6;0
2022-10-22T00:00;23.2;0;50;23.8;25.2;25.6;0
2022-10-22T01:00;22.9;0.1;67;23.7;25.1;25.6;0
2022-10-22T02:00;22.8;0;68;23.5;25;25.6;0
2022-10-22T03:00;22.6;0;51;23.3;24.9;25.6;0
2022-10-22T04:00;22.5;0;65;23.2;24.7;25.6;0
2022-10-22T05:00;22.7;0;32;23.1;24.6;25.6;0
2022-10-22T06:00;23.5;0;33;23.3;24.5;25.5;43.4
2022-10-22T07:00;24.9;0;31;24;24.5;25.5;197.8
2022-10-22T08:00;26.4;0;42;25.6;24.6;25.5;447.3
2022-10-22T09:00;27.8;0;74;27.1;24.8;25.5;649
2022-10-22T10:00;28.5;0;70;27.9;25;25.5;622.7
2022-10-22T11:00;29.3;0;52;28.7;25.3;25.5;636.2
2022-10-22T12:00;29.9;0;39;29.6;25.7;25.5;786.5
2022-10-22T13:00;29.9;0;35;30.2;26;25.5;794.5
2022-10-22T14:00;28.6;0.6;97;30;26.4;25.5;619.1
2022-10-22T15:00;27.2;0.2;63;28.8;26.6;25.5;201.4
2022-10-22T16:00;26.8;0.1;69;27.9;26.7;25.5;116.9
2022-10-22T17:00;26.4;0.1;63;27.3;26.8;25.6;38.7
2022-10-22T18:00;25.5;0;65;26.6;26.7;25.6;0
2022-10-22T19:00;25.4;0;52;27.1;26.6;25.6;0
2022-10-22T20:00;25.3;0;59;26.2;26.6;25.6;0
2022-10-22T21:00;24.6;0;49;25.6;26.5;25.6;0
2022-10-22T22:00;24.2;0;38;25.1;26.4;25.6;0
2022-10-22T23:00;23.8;0;41;24.7;26.2;25.6;0
2022-10-23T00:00;23.4;0;47;24.4;26;25.6;0
2022-10-23T01:00;23.2;0;38;24.2;25.9;25.6;0
2022-10-23T02:00;22.8;0;33;24;25.7;25.6;0
2022-10-23T03:00;22.5;0;45;23.7;25.6;25.6;0
2022-10-23T04:00;22.3;0.3;69;23.6;25.4;25.6;0
2022-10-23T05:00;22.3;0;40;23.5;25.2;25.6;0
2022-10-23T06:00;23.1;0;49;23.6;25.1;25.6;43.3
2022-10-23T07:00;25.6;0;11;25.3;25;25.6;251.8
2022-10-23T08:00;27.1;0.1;32;26.4;25.1;25.6;553.4
2022-10-23T09:00;28;0.2;56;27.4;25.2;25.6;676.7
2022-10-23T10:00;28.7;0.2;58;28.4;25.5;25.6;832
2022-10-23T11:00;28.6;2.7;100;28.9;25.8;25.6;760
2022-10-23T12:00;27;4.4;100;28.2;26;25.6;455.6
2022-10-23T13:00;27;0.1;50;28.1;26.2;25.6;430.2
2022-10-23T14:00;27.7;0.2;100;28.5;26.3;25.6;476.2
2022-10-23T15:00;25.8;3.4;100;27.6;26.5;25.6;222.9
2022-10-23T16:00;25;1.8;97;26.4;26.5;25.6;24.4
2022-10-23T17:00;24.8;0.5;54;25.8;26.4;25.6;33.3
2022-10-23T18:00;24.3;0.1;62;25.2;26.3;25.6;0
2022-10-23T19:00;24.3;0.1;75;25.7;26.1;25.6;0
2022-10-23T20:00;24.1;0;68;25.1;26;25.6;0
2022-10-23T21:00;23.9;0;72;24.7;25.9;25.6;0
2022-10-23T22:00;23.7;0;55;24.4;25.8;25.6;0
2022-10-23T23:00;23.2;0;53;24.2;25.6;25.6;0
2022-10-24T00:00;22.6;0;39;23.9;25.5;25.6;0
2022-10-24T01:00;22.9;0;53;23.7;25.3;25.6;0
2022-10-24T02:00;22.6;0.2;100;23.5;25.2;25.6;0
2022-10-24T03:00;22.6;0.2;60;23.4;25.1;25.6;0
2022-10-24T04:00;22.2;0.4;92;23.2;24.9;25.6;0
2022-10-24T05:00;22.3;0.1;100;23.1;24.8;25.6;0
2022-10-24T06:00;22.3;0.2;100;23.1;24.7;25.6;41.2
2022-10-24T07:00;23.8;0.2;66;24.3;24.7;25.6;179.2
2022-10-24T08:00;25.5;0.2;91;25.4;24.7;25.6;488.6
2022-10-24T09:00;26.6;0.4;74;26.4;24.9;25.6;620.9
2022-10-24T10:00;27.2;0.3;100;27.1;25.1;25.6;580.1
2022-10-24T11:00;24.7;3.8;100;26.3;25.2;25.6;248.9
2022-10-24T12:00;25.2;2.1;74;26;25.3;25.6;269.4
2022-10-24T13:00;25.9;0.4;100;26.4;25.4;25.6;432.1
2022-10-24T14:00;26.2;0.4;100;26.7;25.5;25.6;384.6
2022-10-24T15:00;25.5;0.3;100;26.3;25.6;25.6;166.9
2022-10-24T16:00;24.4;1.9;100;25.7;25.6;25.6;103.9
2022-10-24T17:00;24.1;0.3;76;25;25.6;25.6;17.4
2022-10-24T18:00;23.8;0.3;100;24.5;25.5;25.6;0
2022-10-24T19:00;23.5;0.1;73;24.4;25.4;25.6;0
2022-10-24T20:00;23.4;0;67;24;25.3;25.6;0
2022-10-24T21:00;23.1;0;57;23.8;25.2;25.6;0
2022-10-24T22:00;23.1;0;76;23.6;25.1;25.6;0
2022-10-24T23:00;23;0;68;23.5;24.9;25.6;0
2022-10-25T00:00;22.9;0.1;100;23.4;24.8;25.6;0
2022-10-25T01:00;23;0.1;100;23.3;24.7;25.6;0
2022-10-25T02:00;22.9;0.1;100;23.3;24.6;25.6;0
2022-10-25T03:00;22.6;0;86;23.1;24.5;25.6;0
2022-10-25T04:00;22.3;0;100;23;24.4;25.5;0
2022-10-25T05:00;22.3;0;100;22.9;24.3;25.5;0
2022-10-25T06:00;22.7;0;100;23;24.2;25.5;21.6
2022-10-25T07:00;24.5;0;45;24.7;24.1;25.5;116.5
2022-10-25T08:00;26;0;66;25.7;24.2;25.5;487.2
2022-10-25T09:00;27.1;0.2;82;26.7;24.4;25.5;646.3
2022-10-25T10:00;28.4;0.1;100;27.7;24.7;25.5;749.9
2022-10-25T11:00;24.7;3.9;100;26.5;24.9;25.5;277.5
2022-10-25T12:00;26.5;0.2;100;27;25.1;25.5;528.8
2022-10-25T13:00;26.6;0.8;100;27.1;25.3;25.5;432.1
2022-10-25T14:00;24.9;5.3;100;26.4;25.4;25.5;308.6
2022-10-25T15:00;25.4;0.2;52;26.1;25.5;25.5;190.2
2022-10-25T16:00;24.4;4.5;84;25.8;25.5;25.5;145.2
2022-10-25T17:00;24;0.7;100;25;25.5;25.5;32.4
2022-10-25T18:00;23.2;0.9;100;24.4;25.4;25.5;0
2022-10-25T19:00;23.5;0.2;100;25.2;25.4;25.5;0
2022-10-25T20:00;23.7;0.1;100;24.6;25.3;25.5;0
2022-10-25T21:00;23.7;0.1;100;24.2;25.3;25.5;0
2022-10-25T22:00;23.6;0.1;100;23.9;25.2;25.5;0
2022-10-25T23:00;23.5;0.1;100;23.8;25.1;25.5;0
2022-10-26T00:00;23.3;0;100;23.7;25;25.5;0
2022-10-26T01:00;23.1;0.1;100;23.5;24.8;25.5;0
2022-10-26T02:00;23;0.1;100;23.4;24.7;25.5;0
2022-10-26T03:00;23.1;0.1;100;23.3;24.6;25.5;0
2022-10-26T04:00;22.9;0.1;100;23.2;24.5;25.5;0
2022-10-26T05:00;23;0.2;100;23.2;24.4;25.4;0
2022-10-26T06:00;23.3;0.6;100;23.2;24.4;25.4;15.1
2022-10-26T07:00;24.4;0.2;100;23.7;24.3;25.4;74.8
2022-10-26T08:00;25.1;0.3;100;24.5;24.3;25.4;201.7
2022-10-26T09:00;25.5;0.2;100;25.1;24.4;25.4;318.1
2022-10-26T10:00;26.1;0.2;100;25.8;24.5;25.4;398.3
2022-10-26T11:00;26.2;0.1;100;25.9;24.7;25.4;286.7
2022-10-26T12:00;24.5;2.2;100;25.5;24.8;25.4;184.2
2022-10-26T13:00;24.2;6.2;100;24.9;24.8;25.4;122.4
2022-10-26T14:00;23.9;10.1;100;24.6;24.8;25.4;94.3
2022-10-26T15:00;23.9;12.6;100;24.4;24.8;25.4;94.7
2022-10-26T16:00;23.4;9.2;100;24.1;24.8;25.4;24.5
2022-10-26T17:00;23.4;4.1;100;23.9;24.7;25.4;9
2022-10-26T18:00;23.1;2;100;23.6;24.6;25.4;0
2022-10-26T19:00;23;3.1;100;24.3;24.5;25.4;0
2022-10-26T20:00;22.7;2.9;100;23.7;24.5;25.4;0
2022-10-26T21:00;22.7;0.7;100;23.4;24.4;25.3;0
2022-10-26T22:00;22.5;0.4;100;23.2;24.3;25.3;0
2022-10-26T23:00;22.3;0.4;100;23;24.2;25.3;0
2022-10-27T00:00;22.2;0.6;100;22.8;24.1;25.3;0
2022-10-27T01:00;22.3;0.7;100;22.7;24;25.3;0
2022-10-27T02:00;22.2;0.2;100;22.6;24;25.3;0
2022-10-27T03:00;22.1;0;100;22.5;23.9;25.3;0
2022-10-27T04:00;22.2;0;100;22.4;23.8;25.3;0
2022-10-27T05:00;22.2;0;100;22.3;23.7;25.3;0
2022-10-27T06:00;22.6;0.1;78;22.4;23.6;25.3;38.9
2022-10-27T07:00;24.3;0.1;73;23.6;23.7;25.2;254.6
2022-10-27T08:00;25.1;0.3;69;24.5;23.8;25.2;448.6
2022-10-27T09:00;25.9;0.3;77;25.3;23.9;25.2;542.6
2022-10-27T10:00;26.6;0.4;67;26.3;24.1;25.2;689.2
2022-10-27T11:00;27.1;0.2;58;27;24.4;25.2;746.4
2022-10-27T12:00;27.9;0.2;78;27.9;24.7;25.2;864.4
2022-10-27T13:00;28.1;0;88;28.5;25;25.2;812.5
2022-10-27T14:00;27.4;0;100;28.5;25.3;25.2;604.4
2022-10-27T15:00;26.4;0;100;27.8;25.6;25.2;335.6
2022-10-27T16:00;25.8;0;100;27.2;25.7;25.2;193.4
2022-10-27T17:00;25.1;0;100;26.4;25.8;25.2;39
2022-10-27T18:00;24.7;0;100;25.8;25.8;25.2;0
2022-10-27T19:00;23;0;42;26.3;25.9;25.2;0
2022-10-27T20:00;23.2;0;61;25.4;25.8;25.2;0
2022-10-27T21:00;22.7;0;76;24.7;25.7;25.3;0
2022-10-27T22:00;22.9;0;100;24.4;25.6;25.3;0
2022-10-27T23:00;22.9;0;100;24.2;25.5;25.3;0
2022-10-28T00:00;22.6;0;100;23.9;25.4;25.3;0
2022-10-28T01:00;22;0;100;23.6;25.2;25.3;0
2022-10-28T02:00;21.7;0;89;23.4;25.1;25.3;0
2022-10-28T03:00;20.4;0;42;23;24.9;25.3;0
2022-10-28T04:00;20.5;0;40;22.5;24.7;25.3;0
2022-10-28T05:00;20.5;0;31;22.2;24.6;25.3;0
2022-10-28T06:00;21.7;0;34;22.3;24.4;25.3;75.7
2022-10-28T07:00;24.5;0;5;23.2;24;25.2;318
2022-10-28T08:00;26;0;33;24.7;24;25.2;580.8
2022-10-28T09:00;26.8;0;100;26;24.2;25.2;736
2022-10-28T10:00;27.1;0;100;26.7;24.4;25.2;624.4
2022-10-28T11:00;27.5;0;100;27.3;24.6;25.2;616.4
2022-10-28T12:00;27.7;0;81;27.9;24.9;25.2;706
2022-10-28T13:00;28.2;0;55;28.5;25.2;25.2;786.7
2022-10-28T14:00;28;0;40;28.8;25.5;25.2;742.7
2022-10-28T15:00;27.3;0;36;28.5;25.7;25.2;519
2022-10-28T16:00;26.6;0;48;28;25.9;25.2;315
2022-10-28T17:00;25.4;0;40;27;26;25.2;84.1
2022-10-28T18:00;23.1;0;49;25.8;26;25.2;0
2022-10-28T19:00;22.4;0;50;26.8;25.9;25.2;0
2022-10-28T20:00;23;0;71;25.6;25.9;25.2;0
2022-10-28T21:00;22.9;0;50;24.8;25.8;25.2;0
2022-10-28T22:00;22.4;0;44;24.2;25.7;25.2;0
2022-10-28T23:00;21.8;0;56;23.8;25.5;25.3;0
2022-10-29T00:00;21.1;0;43;23.4;25.4;25.3;0
2022-10-29T01:00;21.1;0;47;23;25.2;25.3;0
2022-10-29T02:00;20.7;0;48;22.7;25;25.3;0
2022-10-29T03:00;20.3;0;45;22.5;24.8;25.3;0
2022-10-29T04:00;20.1;0;51;22.2;24.6;25.3;0
2022-10-29T05:00;20.1;0;50;22.1;24.4;25.3;0
2022-10-29T06:00;21.7;0;70;22.3;24.3;25.2;69.1
2022-10-29T07:00;24.2;0;66;23.8;24.3;25.2;222.4
2022-10-29T08:00;25.1;0.1;82;24.9;24.3;25.2;447.1
2022-10-29T09:00;25.5;0;89;25.9;24.4;25.2;545.8
2022-10-29T10:00;26.8;0.1;57;27.2;24.6;25.2;833.5
2022-10-29T11:00;27;0.2;100;28.2;24.9;25.2;909.1
2022-10-29T12:00;26.8;0.1;100;28.2;25.2;25.2;592.1
2022-10-29T13:00;27;0.1;54;28.2;25.4;25.2;546.8
2022-10-29T14:00;27.3;0.1;52;28.5;25.7;25.2;663.1
2022-10-29T15:00;27;0;76;28.2;25.9;25.2;454.5
2022-10-29T16:00;26.4;0;100;27.6;26;25.2;239.4
2022-10-29T17:00;25.6;0;100;26.8;26.1;25.2;60.2
2022-10-29T18:00;24.9;0;100;26.1;26.1;25.3;0
2022-10-29T19:00;24.1;0;92;27.2;26;25.3;0
2022-10-29T20:00;25;0;100;26.2;26.1;25.3;0
2022-10-29T21:00;25.3;0;100;25.7;26;25.3;0
2022-10-29T22:00;24.8;0;100;25.3;26;25.3;0
2022-10-29T23:00;24.1;0.1;100;25;25.9;25.3;0
2022-10-30T00:00;23.7;0.3;100;24.7;25.8;25.3;0
2022-10-30T01:00;23.4;0.2;100;24.3;25.7;25.3;0
2022-10-30T02:00;23.2;0;100;24;25.5;25.3;0
2022-10-30T03:00;23;0;100;23.8;25.4;25.3;0
2022-10-30T04:00;22.8;0.1;100;23.6;25.2;25.3;0
2022-10-30T05:00;22.6;0.1;100;23.4;25.1;25.3;0
2022-10-30T06:00;23;0;100;23.4;25;25.3;36.7
2022-10-30T07:00;24.4;0;70;24.2;24.7;25.3;167
2022-10-30T08:00;25.2;0.1;74;25.3;24.8;25.3;516.1
2022-10-30T09:00;26;0.1;100;26.2;24.8;25.3;582.4
2022-10-30T10:00;26.8;0.2;52;27.3;25;25.3;820.6
2022-10-30T11:00;27;0.3;68;28;25.2;25.3;850.7
2022-10-30T12:00;27.5;0.3;100;28.5;25.5;25.3;844.6
2022-10-30T13:00;27;0.1;100;28.1;25.7;25.3;498
2022-10-30T14:00;26.7;0;100;27.8;25.9;25.3;396.6
2022-10-30T15:00;26.1;0;100;27.3;26;25.3;231.6
2022-10-30T16:00;25.6;0;100;26.7;26.1;25.3;108.7
2022-10-30T17:00;25.1;0;100;26.2;26.1;25.3;37.7
2022-10-30T18:00;24.3;0.1;100;25.7;26;25.3;0
2022-10-30T19:00;24.4;0.1;100;26.1;25.6;25.3;0
2022-10-30T20:00;24.3;0;100;25.4;25.6;25.3;0
2022-10-30T21:00;24;0;77;24.9;25.5;25.3;0
2022-10-30T22:00;23.8;0;100;24.5;25.5;25.3;0
2022-10-30T23:00;23.3;0.1;100;24.2;25.4;25.3;0
2022-10-31T00:00;22.6;0;89;23.8;25.2;25.3;0
2022-10-31T01:00;22.6;0;67;23.5;25.1;25.3;0
2022-10-31T02:00;21.7;0;62;23.2;25;25.3;0
2022-10-31T03:00;21.3;0;48;22.8;24.8;25.3;0
2022-10-31T04:00;21.3;0;37;22.6;24.7;25.3;0
2022-10-31T05:00;20.7;0;36;22.3;24.5;25.3;0
2022-10-31T06:00;22.7;0;51;22.5;24.3;25.3;82.1
2022-10-31T07:00;25.2;0;39;23.9;24.2;25.3;285.4
2022-10-31T08:00;26.3;0;70;25.2;24.2;25.3;554.1
2022-10-31T09:00;27.2;0;67;26.4;24.4;25.3;686.7
2022-10-31T10:00;27.9;0;75;27.4;24.6;25.3;756.9
2022-10-31T11:00;28.4;0;67;28.3;24.9;25.3;831.3
2022-10-31T12:00;29;0;68;28.9;25.2;25.3;821.8
2022-10-31T13:00;29.1;0;100;29.3;25.5;25.3;720.7
2022-10-31T14:00;28.3;0;100;29.4;25.8;25.3;635.7
2022-10-31T15:00;27.2;0.2;80;28.8;26.1;25.3;388.3
2022-10-31T16:00;26.6;0.2;61;28.1;26.2;25.3;253.4
2022-10-31T17:00;26;0;50;27.2;26.3;25.3;75.1
2022-10-31T18:00;24.5;0;56;26.2;26.3;25.3;0
2022-10-31T19:00;24;0;27;27.1;26.3;25.3;0
2022-10-31T20:00;23.7;0;61;26;26.3;25.3;0
2022-10-31T21:00;23.7;0.3;100;25.3;26.2;25.3;0
2022-10-31T22:00;23.5;0.1;100;24.9;26.1;25.3;0
2022-10-31T23:00;23.4;0.1;100;24.6;25.9;25.3;0
2022-11-01T00:00;23.2;0.2;100;24.4;25.8;25.3;0
2022-11-01T01:00;23.2;0.1;100;24.1;25.7;25.3;0
2022-11-01T02:00;23.1;0;100;23.9;25.5;25.3;0
2022-11-01T03:00;23.3;0.1;100;23.8;25.4;25.4;0
2022-11-01T04:00;23;0.4;100;23.7;25.3;25.4;0
2022-11-01T05:00;22.8;0.5;100;23.6;25.1;25.4;0
2022-11-01T06:00;23;0.4;51;23.7;25;25.4;15.1
2022-11-01T07:00;23.9;0;100;24.3;24.9;25.3;209.4
2022-11-01T08:00;24.9;0.2;94;24.9;24.9;25.3;208.5
2022-11-01T09:00;25.9;0.1;98;25.7;25;25.3;331.1
2022-11-01T10:00;26.2;0.5;100;26.4;25.1;25.3;385.3
2022-11-01T11:00;26.6;0.9;100;26.8;25.2;25.3;384.9
2022-11-01T12:00;27.5;0.3;100;27.8;25.4;25.3;665.3
2022-11-01T13:00;26.5;1.6;58;27.4;25.6;25.3;370.9
2022-11-01T14:00;27.5;0.2;100;28;25.8;25.3;580.7
2022-11-01T15:00;27;0.9;100;27.6;25.9;25.3;328.1
2022-11-01T16:00;25.5;2.1;100;26.8;26;25.4;140.9
2022-11-01T17:00;25.1;1;100;26;26;25.4;29.8
2022-11-01T18:00;24.6;0.1;100;25.4;26;25.4;0
2022-11-01T19:00;23.2;0.4;92;26.9;25.9;25.4;0
2022-11-01T20:00;23.3;0.2;100;25.3;25.9;25.4;0
2022-11-01T21:00;23.5;0.2;100;24.7;25.8;25.4;0
2022-11-01T22:00;23.2;0.1;78;24.2;25.7;25.4;0
2022-11-01T23:00;23;0;76;23.9;25.5;25.4;0
2022-11-02T00:00;22.5;0;74;23.6;25.4;25.4;0
2022-11-02T01:00;22.4;0;65;23.4;25.2;25.4;0
2022-11-02T02:00;22.2;0;100;23.2;25.1;25.4;0
2022-11-02T03:00;22;0.8;100;23.2;24.9;25.4;0
2022-11-02T04:00;22;6;100;23.1;24.8;25.4;0
2022-11-02T05:00;21.6;8.8;100;22.9;24.6;25.4;0
2022-11-02T06:00;21.8;5.2;100;22.9;24.5;25.4;38.9
2022-11-02T07:00;23.9;0.1;69;24.1;24.6;25.4;162.4
2022-11-02T08:00;25.2;0;100;25;24.6;25.4;409.7
2022-11-02T09:00;26.4;0.1;60;26.2;24.7;25.4;526.6
2022-11-02T10:00;27.8;0.1;100;27.5;24.9;25.4;706.9
2022-11-02T11:00;27.5;0.2;100;27.5;25.1;25.4;380.8
2022-11-02T12:00;27.7;0.6;100;27.6;25.3;25.4;399
2022-11-02T13:00;28.4;0.1;100;28.3;25.6;25.4;556.4
2022-11-02T14:00;28.1;0.2;73;28.2;25.8;25.4;413.1
2022-11-02T15:00;28.3;0.1;76;28.2;26;25.4;393.6
2022-11-02T16:00;27.2;0.6;100;27.6;26.1;25.4;173.1
2022-11-02T17:00;26.3;0.4;81;26.7;26.2;25.4;32.4
2022-11-02T18:00;24.9;0;54;25.9;26.2;25.4;0
2022-11-02T19:00;25.4;0;97;26.7;26.4;25.4;0
2022-11-02T20:00;25.2;0;70;26;26.4;25.4;0
2022-11-02T21:00;24.9;0;62;25.5;26.3;25.4;0
2022-11-02T22:00;24.3;0;62;25.2;26.2;25.4;0
2022-11-02T23:00;24.4;0;96;24.9;26.1;25.4;0
2022-11-03T00:00;24.6;0;98;24.9;26;25.4;0
2022-11-03T01:00;24.6;0;67;24.7;25.8;25.5;0
2022-11-03T02:00;24.7;0;38;24.4;25.7;25.5;0
2022-11-03T03:00;23;0;46;24.1;25.6;25.5;0
2022-11-03T04:00;24.1;0;35;23.8;25.5;25.5;0
2022-11-03T05:00;23.1;0;50;23.6;25.3;25.5;0
2022-11-03T06:00;24.2;0;34;23.9;25.2;25.5;84.2
2022-11-03T07:00;25.6;0;36;25.4;25.1;25.4;316.4
2022-11-03T08:00;27.2;0;38;26.8;25.2;25.4;552.5
