latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.486819,110.246185,378.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),cloud_cover (%),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2001-12-02T11:00,22.7,0.00,63,0,0.00,15.0,1.0,14.0,8.5,104.2,0.0,0.0,0.0,0.0,0.0
2001-12-02T12:00,22.1,0.20,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T13:00,21.3,0.00,95,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T14:00,21.4,0.00,98,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T15:00,20.8,0.00,86,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T16:00,20.3,0.00,93,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T17:00,20.1,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T18:00,19.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T19:00,20.1,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T20:00,19.7,0.00,55,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T21:00,19.5,0.00,35,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T22:00,19.6,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T23:00,20.2,0.00,35,1,163.32,31.0,9.0,22.0,72.8,112.6,67.6,19.6,47.9,112.5,245.4
2001-12-03T00:00,22.4,0.00,42,1,3600.00,177.0,61.0,116.0,209.4,410.0,246.4,84.9,161.5,209.4,570.9
2001-12-03T01:00,23.7,0.00,41,1,3600.00,419.0,253.0,166.0,494.4,720.2,501.6,302.9,198.7,494.4,862.2
2001-12-03T02:00,24.9,0.00,53,1,3600.00,554.0,399.0,155.0,569.6,986.1,617.7,444.9,172.8,569.6,1099.5
2001-12-03T03:00,25.6,0.00,64,1,3600.00,728.0,494.0,234.0,584.6,1189.4,775.2,526.0,249.2,584.6,1266.5
2001-12-03T04:00,26.0,0.00,51,1,3600.00,777.0,456.0,321.0,487.6,1316.4,798.0,468.3,329.7,487.6,1352.0
2001-12-03T05:00,26.2,0.00,92,1,3600.00,848.0,602.0,246.0,623.8,1358.4,842.8,598.3,244.5,623.8,1350.1
2001-12-03T06:00,24.0,7.00,100,1,3600.00,473.0,230.0,243.0,246.6,1312.6,454.4,220.9,233.4,246.6,1260.9
2001-12-03T07:00,22.9,10.40,41,1,3600.00,460.0,250.0,210.0,297.7,1182.2,424.4,230.6,193.7,297.7,1090.6
2001-12-03T08:00,22.9,8.90,78,1,3600.00,330.0,135.0,195.0,194.7,975.9,287.7,117.7,170.0,194.7,850.7
2001-12-03T09:00,22.6,1.00,71,1,3600.00,195.0,96.0,99.0,190.9,707.8,153.6,75.6,78.0,190.9,557.6
2001-12-03T10:00,22.4,0.50,91,1,1929.94,92.0,35.0,57.0,124.3,396.3,53.7,20.4,33.3,124.3,231.2
2001-12-03T11:00,21.9,0.40,89,0,0.00,15.0,5.0,10.0,42.2,105.5,0.0,0.0,0.0,0.0,0.0
2001-12-03T12:00,21.6,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T13:00,21.4,0.40,75,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T14:00,21.0,0.70,84,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T15:00,20.8,0.00,94,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T16:00,20.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T17:00,20.3,0.00,59,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T18:00,20.0,0.00,67,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T19:00,20.2,0.00,66,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T20:00,20.1,0.00,56,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T21:00,19.8,0.00,50,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T22:00,19.7,0.00,46,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T23:00,20.4,0.00,76,1,0.00,23.0,3.0,20.0,24.4,111.6,50.2,6.5,43.6,37.8,243.4
2001-12-04T00:00,21.8,0.00,60,1,2754.44,149.0,44.0,105.0,151.8,408.1,207.7,61.3,146.4,151.8,568.9
2001-12-04T01:00,22.5,0.00,60,1,3600.00,333.0,177.0,156.0,347.0,718.3,398.9,212.0,186.8,347.0,860.3
2001-12-04T02:00,23.2,0.00,44,1,3600.00,456.0,223.0,233.0,319.0,984.3,508.6,248.7,259.9,319.0,1097.8
2001-12-04T03:00,24.5,0.00,45,1,3600.00,605.0,261.0,344.0,309.4,1187.9,644.4,278.0,366.4,309.4,1265.3
2001-12-04T04:00,25.2,0.10,67,1,3600.00,742.0,362.0,380.0,387.5,1315.4,762.3,371.9,390.4,387.5,1351.3
2001-12-04T05:00,25.3,0.20,100,1,3600.00,754.0,467.0,287.0,484.2,1358.0,749.6,464.2,285.3,484.2,1350.0
2001-12-04T06:00,25.3,0.80,78,1,3600.00,784.0,454.0,330.0,486.9,1312.8,753.3,436.2,317.1,486.9,1261.5
2001-12-04T07:00,23.5,10.20,55,1,3600.00,436.0,248.0,188.0,295.2,1183.0,402.4,228.9,173.5,295.2,1091.8
2001-12-04T08:00,23.2,3.80,99,1,1441.78,211.0,75.0,136.0,108.1,977.3,184.0,65.4,118.6,108.1,852.4
2001-12-04T09:00,23.2,0.10,100,1,0.00,154.0,27.0,127.0,53.6,709.8,121.5,21.3,100.2,53.6,559.8
2001-12-04T10:00,23.0,0.10,65,1,213.10,74.0,19.0,55.0,67.1,398.7,43.4,11.1,32.2,67.1,233.8
2001-12-04T11:00,22.4,0.00,48,0,0.00,10.0,1.0,9.0,8.4,106.8,0.0,0.0,0.0,0.0,0.0
2001-12-04T12:00,21.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T13:00,21.1,0.20,87,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T14:00,20.7,0.00,50,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T15:00,20.5,0.00,89,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T16:00,20.5,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T17:00,20.6,0.20,82,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T18:00,20.4,0.10,66,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T19:00,20.3,0.00,64,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T20:00,20.5,0.00,63,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T21:00,20.2,0.00,78,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T22:00,19.9,0.00,35,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T23:00,20.4,0.00,37,1,575.41,30.0,13.0,17.0,106.5,110.6,65.5,28.4,37.1,165.5,241.4
2001-12-05T00:00,22.5,0.00,32,1,3600.00,174.0,80.0,94.0,277.5,406.0,242.9,111.7,131.2,277.5,566.8
2001-12-05T01:00,23.9,0.00,31,1,3600.00,381.0,222.0,159.0,436.5,716.2,456.6,266.0,190.5,436.5,858.3
2001-12-05T02:00,25.0,0.00,42,1,3600.00,578.0,392.0,186.0,562.0,982.4,644.9,437.4,207.5,562.0,1096.2
2001-12-05T03:00,26.1,0.10,58,1,3600.00,795.0,620.0,175.0,736.0,1186.4,847.0,660.5,186.4,736.0,1264.0
2001-12-05T04:00,26.6,0.10,72,1,3600.00,807.0,645.0,162.0,691.1,1314.4,829.2,662.8,166.5,691.1,1350.6
2001-12-05T05:00,27.1,0.00,63,1,3600.00,853.0,699.0,154.0,725.2,1357.6,848.2,695.0,153.1,725.2,1349.9
2001-12-05T06:00,26.7,0.00,80,1,3600.00,846.0,672.0,174.0,720.8,1313.1,813.1,645.9,167.2,720.8,1262.0
2001-12-05T07:00,26.7,0.30,78,1,3600.00,677.0,481.0,196.0,572.3,1183.9,625.0,444.1,180.9,572.3,1093.0
2001-12-05T08:00,26.0,0.40,82,1,3600.00,492.0,294.0,198.0,423.1,978.8,429.4,256.6,172.8,423.1,854.2
2001-12-05T09:00,25.1,0.30,71,1,3600.00,318.0,168.0,150.0,332.4,711.8,251.1,132.7,118.4,332.4,562.1
2001-12-05T10:00,23.8,0.30,100,1,3600.00,133.0,56.0,77.0,196.6,401.2,78.4,33.0,45.4,196.6,236.4
2001-12-05T11:00,22.7,0.00,88,0,0.00,18.0,2.0,16.0,16.6,108.1,0.0,0.0,0.0,0.0,0.0
2001-12-05T12:00,22.1,0.00,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T13:00,21.7,0.00,36,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T14:00,21.3,0.00,41,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T15:00,21.2,0.00,39,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T16:00,20.9,0.00,26,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T17:00,20.8,0.00,27,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T18:00,20.3,0.00,26,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T19:00,20.4,0.00,29,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T20:00,20.1,0.00,11,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T21:00,20.1,0.00,6,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T22:00,19.6,0.00,9,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T23:00,20.1,0.00,16,1,876.82,31.0,16.0,15.0,131.9,109.5,67.7,35.0,32.8,205.8,239.3
2001-12-06T00:00,22.6,0.00,15,1,3600.00,220.0,149.0,71.0,519.8,403.9,307.6,208.3,99.3,519.8,564.7
2001-12-06T01:00,23.8,0.00,20,1,3600.00,457.0,367.0,90.0,724.0,714.1,548.0,440.1,107.9,724.0,856.3
2001-12-06T02:00,24.9,0.00,24,1,3600.00,660.0,542.0,118.0,778.7,980.6,736.7,605.0,131.7,778.7,1094.4
2001-12-06T03:00,25.3,0.10,43,1,3600.00,719.0,579.0,140.0,688.4,1185.0,766.2,617.0,149.2,688.4,1262.8
2001-12-06T04:00,26.0,0.10,36,1,3600.00,868.0,719.0,149.0,771.2,1313.4,892.1,739.0,153.1,771.2,1349.9
2001-12-06T05:00,26.2,0.10,40,1,3600.00,889.0,739.0,150.0,767.1,1357.2,884.2,735.0,149.2,767.1,1349.8
2001-12-06T06:00,26.3,0.60,61,1,3600.00,848.0,712.0,136.0,763.8,1313.3,815.3,684.5,130.7,763.8,1262.6
2001-12-06T07:00,25.3,0.60,61,1,3600.00,646.0,442.0,204.0,525.6,1184.8,596.6,408.2,188.4,525.6,1094.2
2001-12-06T08:00,24.7,1.10,77,1,3600.00,454.0,283.0,171.0,406.7,980.4,396.4,247.1,149.3,406.7,856.1
2001-12-06T09:00,24.0,0.20,76,1,3600.00,333.0,222.0,111.0,438.1,713.9,263.2,175.5,87.7,438.1,564.4
2001-12-06T10:00,23.1,0.00,54,1,3600.00,177.0,96.0,81.0,335.0,403.7,104.8,56.9,48.0,335.0,239.1
2001-12-06T11:00,22.0,0.00,44,0,374.28,28.0,11.0,17.0,90.7,109.5,0.0,0.0,0.0,0.0,0.0
2001-12-06T12:00,21.1,0.00,38,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T13:00,20.8,0.00,28,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T14:00,20.5,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T15:00,20.4,0.00,34,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T16:00,19.7,0.00,36,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T17:00,19.3,0.00,33,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T18:00,19.6,0.00,32,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T19:00,19.5,0.00,32,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T20:00,19.6,0.00,38,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T21:00,19.6,0.00,36,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T22:00,19.7,0.00,46,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T23:00,20.2,0.00,31,1,275.78,25.0,10.0,15.0,83.0,108.4,54.7,21.9,32.8,129.9,237.1
2001-12-07T00:00,22.1,0.00,72,1,3600.00,179.0,109.0,70.0,382.4,401.7,250.7,152.6,98.0,382.4,562.5
2001-12-07T01:00,23.3,0.00,87,1,3600.00,370.0,248.0,122.0,490.8,712.0,443.9,297.6,146.4,490.8,854.3
2001-12-07T02:00,24.3,0.10,68,1,3600.00,558.0,395.0,163.0,568.8,978.7,623.0,441.0,182.0,568.8,1092.7
2001-12-07T03:00,25.0,0.30,80,1,3600.00,714.0,491.0,223.0,584.7,1183.4,761.1,523.4,237.7,584.7,1261.5
2001-12-07T04:00,25.4,0.10,92,1,3600.00,692.0,437.0,255.0,469.2,1312.4,711.4,449.2,262.1,469.2,1349.2
2001-12-07T05:00,25.5,0.20,100,1,3600.00,615.0,340.0,275.0,353.1,1356.8,611.8,338.2,273.6,353.1,1349.8
2001-12-07T06:00,24.2,2.90,45,1,3600.00,573.0,295.0,278.0,316.5,1313.6,551.0,283.7,267.3,316.5,1263.2
2001-12-07T07:00,24.1,5.70,100,1,3600.00,563.0,303.0,260.0,360.1,1185.8,520.1,279.9,240.2,360.1,1095.5
2001-12-07T08:00,23.4,0.70,100,1,2505.53,223.0,100.0,123.0,143.5,982.0,194.8,87.4,107.5,143.5,857.9
2001-12-07T09:00,23.6,0.10,86,1,1033.97,221.0,48.0,173.0,94.5,716.1,174.9,38.0,136.9,94.5,566.8
2001-12-07T10:00,23.0,0.70,100,1,2154.42,130.0,38.0,92.0,131.8,406.3,77.4,22.6,54.8,131.8,241.8
2001-12-07T11:00,22.2,0.50,100,0,0.00,17.0,2.0,15.0,16.4,110.9,0.0,0.0,0.0,0.0,0.0
2001-12-07T12:00,21.5,0.40,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T13:00,21.1,0.10,47,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T14:00,20.7,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T15:00,20.3,0.00,43,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T16:00,19.9,0.00,38,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T17:00,19.9,0.00,50,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T18:00,19.5,0.00,99,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T19:00,19.6,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T20:00,19.6,0.00,96,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T21:00,19.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T22:00,19.1,0.00,73,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07T23:00,19.7,0.00,90,1,80.62,26.0,8.0,18.0,66.8,107.3,56.9,17.5,39.4,105.1,234.9
2001-12-08T00:00,21.2,0.00,58,1,3600.00,161.0,67.0,94.0,236.5,399.4,225.8,94.0,131.9,236.5,560.2
2001-12-08T01:00,22.8,0.00,25,1,3600.00,397.0,220.0,177.0,436.9,709.8,476.6,264.1,212.5,436.9,852.2
2001-12-08T02:00,23.8,0.00,26,1,3600.00,586.0,400.0,186.0,577.3,976.7,654.5,446.8,207.8,577.3,1091.0
2001-12-08T03:00,24.9,0.00,69,1,3600.00,698.0,464.0,234.0,553.4,1181.9,744.3,494.7,249.5,553.4,1260.2
2001-12-08T04:00,25.1,0.30,62,1,3600.00,723.0,490.0,233.0,526.7,1311.4,743.4,503.8,239.6,526.7,1348.5
2001-12-08T05:00,25.0,0.20,62,1,3600.00,799.0,592.0,207.0,615.2,1356.5,795.0,589.1,206.0,615.2,1349.8
2001-12-08T06:00,25.1,1.40,100,1,3600.00,719.0,546.0,173.0,585.8,1313.9,691.6,525.2,166.4,585.8,1263.9
2001-12-08T07:00,24.9,1.10,100,1,3600.00,574.0,382.0,192.0,453.7,1186.8,530.5,353.0,177.4,453.7,1096.8
2001-12-08T08:00,24.6,1.30,94,1,3600.00,383.0,231.0,152.0,331.1,983.6,334.8,201.9,132.9,331.1,859.9
2001-12-08T09:00,23.7,0.30,74,1,3600.00,324.0,220.0,104.0,431.8,718.3,256.8,174.3,82.4,431.8,569.2
2001-12-08T10:00,23.1,0.10,76,1,3600.00,127.0,63.0,64.0,217.2,408.9,76.0,37.7,38.3,217.2,244.6
2001-12-08T11:00,22.3,0.00,61,0,268.73,24.0,10.0,14.0,81.2,112.3,0.0,0.0,0.0,0.0,0.0
2001-12-08T12:00,21.7,0.00,65,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T13:00,21.1,0.00,65,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T14:00,20.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T15:00,20.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T16:00,19.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T17:00,19.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T18:00,18.4,0.00,72,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T19:00,19.2,0.00,47,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T20:00,19.1,0.00,53,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T21:00,18.7,0.00,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T22:00,18.1,0.00,47,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08T23:00,18.5,0.00,45,1,0.00,25.0,7.0,18.0,58.9,106.2,54.8,15.3,39.4,93.0,232.6
2001-12-09T00:00,20.9,0.00,49,1,3600.00,172.0,93.0,79.0,330.2,397.1,241.7,130.7,111.0,330.2,557.9
2001-12-09T01:00,23.4,0.00,47,1,3600.00,397.0,243.0,154.0,484.2,707.6,476.9,291.9,185.0,484.2,850.1
2001-12-09T02:00,24.5,0.00,49,1,3600.00,592.0,398.0,194.0,575.7,974.8,661.5,444.7,216.8,575.7,1089.2
2001-12-09T03:00,25.7,0.00,45,1,3600.00,809.0,611.0,198.0,729.8,1180.4,862.9,651.7,211.2,729.8,1259.0
2001-12-09T04:00,26.7,0.00,62,1,3600.00,950.0,759.0,191.0,816.6,1310.5,977.1,780.6,196.4,816.6,1347.9
2001-12-09T05:00,27.2,0.00,77,1,3600.00,859.0,644.0,215.0,669.6,1356.1,855.0,641.0,214.0,669.6,1349.8
2001-12-09T06:00,27.2,0.20,86,1,3600.00,751.0,498.0,253.0,534.3,1314.3,722.6,479.2,243.4,534.3,1264.6
2001-12-09T07:00,26.4,0.30,75,1,3600.00,618.0,275.0,343.0,326.4,1187.8,571.4,254.3,317.1,326.4,1098.2
2001-12-09T08:00,25.6,0.20,58,1,3600.00,486.0,234.0,252.0,334.9,985.3,425.1,204.7,220.4,334.9,861.8
2001-12-09T09:00,25.0,0.10,70,1,3600.00,331.0,159.0,172.0,311.2,720.5,262.6,126.2,136.5,311.2,571.6
2001-12-09T10:00,23.9,0.00,63,1,1386.59,93.0,31.0,62.0,106.2,411.5,55.9,18.6,37.3,106.2,247.4
2001-12-09T11:00,23.1,0.00,54,0,0.00,26.0,5.0,21.0,40.3,113.7,0.0,0.0,0.0,0.0,0.0
2001-12-09T12:00,22.1,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T13:00,21.3,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T14:00,20.8,0.00,46,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T15:00,20.6,0.00,43,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T16:00,20.1,0.00,46,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T17:00,19.8,0.00,41,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T18:00,19.8,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T19:00,20.4,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T20:00,19.8,0.00,43,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T21:00,19.9,0.00,38,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T22:00,20.1,0.00,41,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09T23:00,20.4,0.00,46,1,668.50,29.0,14.0,15.0,118.6,105.0,63.6,30.7,32.9,188.1,230.3
2001-12-10T00:00,22.4,0.00,33,1,3600.00,205.0,121.0,84.0,432.3,394.7,288.5,170.3,118.2,432.3,555.6
2001-12-10T01:00,23.7,0.00,32,1,3600.00,468.0,379.0,89.0,757.7,705.4,562.6,455.6,107.0,757.7,848.0
2001-12-10T02:00,24.6,0.00,40,1,3600.00,693.0,578.0,115.0,837.9,972.8,774.7,646.1,128.6,837.9,1087.5
2001-12-10T03:00,25.5,0.00,71,1,3600.00,823.0,662.0,161.0,791.9,1178.9,878.0,706.3,171.8,791.9,1257.7
2001-12-10T04:00,26.5,0.00,84,1,3600.00,912.0,748.0,164.0,805.6,1309.5,938.2,769.5,168.7,805.6,1347.2
2001-12-10T05:00,26.3,0.00,63,1,3600.00,710.0,403.0,307.0,419.2,1355.8,706.8,401.2,305.6,419.2,1349.8
2001-12-10T06:00,26.2,0.10,74,1,3600.00,708.0,394.0,314.0,422.7,1314.7,681.4,379.2,302.2,422.7,1265.4
2001-12-10T07:00,25.6,0.30,80,1,3600.00,622.0,385.0,237.0,456.7,1188.9,575.3,356.1,219.2,456.7,1099.6
2001-12-10T08:00,25.1,0.20,86,1,3600.00,548.0,342.0,206.0,488.7,987.0,479.6,299.3,180.3,488.7,863.8
2001-12-10T09:00,24.3,0.00,62,1,3600.00,308.0,135.0,173.0,263.4,722.7,244.7,107.2,137.4,263.4,574.1
2001-12-10T10:00,23.3,0.10,60,1,1673.46,139.0,34.0,105.0,115.8,414.2,84.0,20.5,63.4,115.8,250.2
2001-12-10T11:00,22.8,0.00,57,0,0.00,24.0,1.0,23.0,8.0,115.1,0.0,0.0,0.0,0.0,0.0
2001-12-10T12:00,22.0,0.00,48,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T13:00,21.7,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T14:00,21.3,0.00,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T15:00,20.9,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T16:00,20.5,0.00,52,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T17:00,20.1,0.00,57,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T18:00,19.5,0.00,75,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T19:00,19.7,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10T20:00,19.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
