latitude;;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;;110.39183;110;25200;Asia/Bangkok;7;;
;;;;;;;;
time;;temperature_2m (°C);relative_humidity_2m (%);rain (mm);shortwave_radiation_instant (W/m²);sunshine_duration (s);;
21/01/2020;02:00;24.7;85;0;0;0;;
21/01/2020;03:00;24.6;86;0;0;0;;
21/01/2020;04:00;24.1;90;0;0;0;;
21/01/2020;05:00;23.1;94;0;0;0;;
21/01/2020;06:00;23.7;92;0;16.7;0;;
21/01/2020;07:00;25.5;86;0;214.4;3600;;
21/01/2020;08:00;26.9;82;0;469.1;3600;;
21/01/2020;09:00;28.1;77;0;677.5;3600;;
21/01/2020;10:00;29.3;71;0;852.5;3600;;
21/01/2020;11:00;30;66;0.1;824.3;3600;;
21/01/2020;12:00;30.4;64;0.1;799.1;3600;;
21/01/2020;13:00;29.3;75;0.3;774.9;3600;;
21/01/2020;14:00;29.5;75;0.1;683.5;3600;;
21/01/2020;15:00;30;73;0;533.7;3600;;
21/01/2020;16:00;28.6;76;0.5;374.8;3600;;
21/01/2020;17:00;27.8;80;0.2;126.3;3600;;
21/01/2020;18:00;26.6;86;0.7;1;0;;
21/01/2020;19:00;26.6;92;0.1;0;0;;
21/01/2020;20:00;26;94;0;0;0;;
21/01/2020;21:00;25.7;95;0;0;0;;
21/01/2020;22:00;25.3;96;0;0;0;;
21/01/2020;23:00;25.7;93;0;0;0;;
22/01/2020;00:00;25.7;91;0;0;0;;
22/01/2020;01:00;25.3;92;0;0;0;;
22/01/2020;02:00;25;94;0;0;0;;
22/01/2020;03:00;24.1;98;0;0;0;;
22/01/2020;04:00;24;98;0;0;0;;
22/01/2020;05:00;24.5;97;0;0;0;;
22/01/2020;06:00;24.4;98;0;12;0;;
22/01/2020;07:00;26;88;0;166.4;3600;;
22/01/2020;08:00;27.4;82;0;433.4;3600;;
22/01/2020;09:00;28.7;77;0;690.3;3600;;
22/01/2020;10:00;29.9;73;0;843;3600;;
22/01/2020;11:00;30.9;71;0;953.4;3600;;
22/01/2020;12:00;30.9;70;0;848.5;3600;;
22/01/2020;13:00;29.1;79;1;787.7;3600;;
22/01/2020;14:00;29.4;78;0.3;429.9;1545.02;;
22/01/2020;15:00;28.3;79;1.6;189.8;0;;
22/01/2020;16:00;28.4;79;0.1;192.4;638.57;;
22/01/2020;17:00;27.4;83;1.3;104.7;845.91;;
22/01/2020;18:00;26.3;90;0.1;1;0;;
22/01/2020;19:00;26.3;92;0.1;0;0;;
22/01/2020;20:00;26.4;92;1.2;0;0;;
22/01/2020;21:00;25.7;93;1.3;0;0;;
22/01/2020;22:00;25.3;95;0.3;0;0;;
22/01/2020;23:00;25.1;95;0.1;0;0;;
23/01/2020;00:00;25;93;0.3;0;0;;
23/01/2020;01:00;24.8;94;0.1;0;0;;
23/01/2020;02:00;24.3;96;0;0;0;;
23/01/2020;03:00;24.5;94;0;0;0;;
23/01/2020;04:00;24.7;92;0;0;0;;
23/01/2020;05:00;24.4;94;0;0;0;;
23/01/2020;06:00;24.3;95;0;14.4;0;;
23/01/2020;07:00;25.6;93;0;206.2;3600;;
23/01/2020;08:00;27.2;85;0;420;3600;;
23/01/2020;09:00;28.3;80;0.1;638.2;3600;;
23/01/2020;10:00;29.5;75;0.1;766.5;3600;;
23/01/2020;11:00;29.6;78;0.8;841.2;3600;;
23/01/2020;12:00;28.3;81;4.1;849.6;3600;;
23/01/2020;13:00;28.6;81;0.2;482.4;3600;;
23/01/2020;14:00;28.2;85;0.1;286.6;0;;
23/01/2020;15:00;28.4;87;0.1;344.1;2866.98;;
23/01/2020;16:00;27.2;92;1;199.8;892.58;;
23/01/2020;17:00;27;92;0.4;101.3;673.87;;
23/01/2020;18:00;26.2;95;1.4;1.4;0;;
23/01/2020;19:00;26.5;91;0.1;0;0;;
23/01/2020;20:00;26.1;92;0;0;0;;
23/01/2020;21:00;25.8;92;0;0;0;;
23/01/2020;22:00;25.6;91;0.1;0;0;;
23/01/2020;23:00;25.2;93;0.2;0;0;;
24/01/2020;00:00;24.9;93;0.1;0;0;;
24/01/2020;01:00;24.3;95;0;0;0;;
24/01/2020;02:00;25;89;0;0;0;;
24/01/2020;03:00;24.6;93;0;0;0;;
24/01/2020;04:00;24.8;91;0;0;0;;
24/01/2020;05:00;24.8;92;0;0;0;;
24/01/2020;06:00;24.5;95;0;14.5;0;;
24/01/2020;07:00;26.3;89;0;197.4;3600;;
24/01/2020;08:00;27.7;83;0;416.6;3600;;
24/01/2020;09:00;28.5;82;0.1;600.8;3600;;
24/01/2020;10:00;29.5;77;0.1;771;3600;;
24/01/2020;11:00;30.1;72;0.2;759.2;3600;;
24/01/2020;12:00;29.7;76;0.1;733.1;3600;;
24/01/2020;13:00;30.4;73;0.1;762.6;3600;;
24/01/2020;14:00;28.1;80;1.1;474.9;3600;;
24/01/2020;15:00;28.1;83;0.5;394;3600;;
24/01/2020;16:00;27.6;86;0.3;259.1;3600;;
24/01/2020;17:00;27.3;88;0.3;91.2;1572.33;;
24/01/2020;18:00;26.2;91;0.9;1.6;317.5;;
24/01/2020;19:00;25.9;93;0.2;0;0;;
24/01/2020;20:00;25.9;92;0.1;0;0;;
24/01/2020;21:00;25.5;94;0.1;0;0;;
24/01/2020;22:00;24.9;96;0;0;0;;
24/01/2020;23:00;25.3;95;0;0;0;;
25/01/2020;00:00;24.8;95;0;0;0;;
25/01/2020;01:00;24.3;96;0;0;0;;
25/01/2020;02:00;24.7;95;0.1;0;0;;
25/01/2020;03:00;24.1;97;0;0;0;;
25/01/2020;04:00;24.2;96;0;0;0;;
25/01/2020;05:00;23.8;98;0.3;0;0;;
25/01/2020;06:00;23.9;98;0.3;12.1;0;;
25/01/2020;07:00;25.4;93;0.1;179;3600;;
25/01/2020;08:00;26.6;86;0;304.6;3600;;
25/01/2020;09:00;27.6;82;0.1;497.3;3600;;
25/01/2020;10:00;28.6;79;0.1;703.1;3600;;
25/01/2020;11:00;29.9;78;0;819.7;3600;;
25/01/2020;12:00;30.8;71;0.1;861.9;3600;;
25/01/2020;13:00;28.7;82;5;651.8;3600;;
25/01/2020;14:00;28.6;82;1;672.7;3600;;
25/01/2020;15:00;27.9;82;4.2;232.7;0;;
25/01/2020;16:00;27.5;82;0.9;142.3;0;;
25/01/2020;17:00;26.4;89;0.4;54.5;0;;
25/01/2020;18:00;25.8;91;0.1;1.5;0;;
25/01/2020;19:00;25.7;91;0;0;0;;
25/01/2020;20:00;25.3;93;0.2;0;0;;
25/01/2020;21:00;25;94;0.1;0;0;;
25/01/2020;22:00;24.6;94;0.1;0;0;;
25/01/2020;23:00;24.6;96;0.1;0;0;;
26/01/2020;00:00;24.5;96;0.1;0;0;;
26/01/2020;01:00;24.1;96;0.1;0;0;;
26/01/2020;02:00;23.9;98;0;0;0;;
26/01/2020;03:00;23.7;98;0;0;0;;
26/01/2020;04:00;24;96;0;0;0;;
26/01/2020;05:00;23.5;99;0;0;0;;
26/01/2020;06:00;23.7;98;0;12.2;0;;
26/01/2020;07:00;24.5;95;0;163.6;3600;;
26/01/2020;08:00;26.2;86;0;362.3;3600;;
26/01/2020;09:00;27.8;79;0.1;571.6;3600;;
26/01/2020;10:00;28.8;76;0.1;649.1;3600;;
26/01/2020;11:00;29.4;76;0.1;798;3600;;
26/01/2020;12:00;30.6;70;0.2;909.3;3600;;
26/01/2020;13:00;28.8;78;6.4;607.1;3600;;
26/01/2020;14:00;26.9;87;7.1;491.9;3600;;
26/01/2020;15:00;27.7;83;0.1;387.9;3600;;
26/01/2020;16:00;27.9;83;0.1;244.4;3040.32;;
26/01/2020;17:00;27.2;85;1.4;104.9;983.53;;
26/01/2020;18:00;26.5;89;0;2.7;1122.84;;
26/01/2020;19:00;26.1;92;0;0;0;;
26/01/2020;20:00;25.9;93;0;0;0;;
26/01/2020;21:00;25.9;91;0;0;0;;
26/01/2020;22:00;25.1;93;0;0;0;;
26/01/2020;23:00;25.7;87;0;0;0;;
27/01/2020;00:00;24.7;92;0;0;0;;
27/01/2020;01:00;24.5;91;0.1;0;0;;
27/01/2020;02:00;24.2;91;0.1;0;0;;
27/01/2020;03:00;24.1;90;0.1;0;0;;
27/01/2020;04:00;23.7;91;0;0;0;;
27/01/2020;05:00;23.2;92;0;0;0;;
27/01/2020;06:00;23.7;92;0;12.2;0;;
27/01/2020;07:00;25.2;85;0;200.7;3600;;
27/01/2020;08:00;26.2;83;0;461.4;3600;;
27/01/2020;09:00;27.5;77;0;679.1;3600;;
27/01/2020;10:00;28.5;72;0.1;751;3600;;
27/01/2020;11:00;29;69;0;696.1;3600;;
27/01/2020;12:00;30.1;64;0;846.1;3600;;
27/01/2020;13:00;28.7;73;0.2;512.8;3600;;
27/01/2020;14:00;27.6;80;0.4;350.5;281.54;;
27/01/2020;15:00;28;78;0.4;270.2;1777.41;;
27/01/2020;16:00;27.8;81;0.1;167.1;50.6;;
27/01/2020;17:00;27.7;81;0.1;118.6;3600;;
27/01/2020;18:00;27.4;81;0;2.9;2337.08;;
27/01/2020;19:00;26.3;89;0;0;0;;
27/01/2020;20:00;26.1;91;0;0;0;;
27/01/2020;21:00;25.4;93;0;0;0;;
27/01/2020;22:00;25.2;94;0;0;0;;
27/01/2020;23:00;25.3;92;0;0;0;;
28/01/2020;00:00;25.2;90;0;0;0;;
28/01/2020;01:00;25.2;90;0;0;0;;
28/01/2020;02:00;26;83;0;0;0;;
28/01/2020;03:00;24.6;92;0;0;0;;
28/01/2020;04:00;24.1;95;0;0;0;;
28/01/2020;05:00;24.2;94;0;0;0;;
28/01/2020;06:00;24.3;96;0;9.8;0;;
28/01/2020;07:00;25.9;86;0;142.2;3600;;
28/01/2020;08:00;27.4;79;0;418;3600;;
28/01/2020;09:00;28.6;76;0;642.8;3600;;
28/01/2020;10:00;29.8;72;0;799.9;3600;;
28/01/2020;11:00;30.3;70;0;896.1;3600;;
28/01/2020;12:00;31.2;67;0;906.5;3600;;
28/01/2020;13:00;28;86;5.5;715.3;3600;;
28/01/2020;14:00;29.3;83;0.4;635.4;3600;;
28/01/2020;15:00;27.4;83;4.7;505.7;3600;;
28/01/2020;16:00;27.2;85;0.2;256;3600;;
28/01/2020;17:00;27.3;85;0;141.8;3600;;
28/01/2020;18:00;26.5;92;0;2.5;307.01;;
28/01/2020;19:00;26.3;93;0;0;0;;
28/01/2020;20:00;26.7;90;0;0;0;;
28/01/2020;21:00;26.7;89;0;0;0;;
28/01/2020;22:00;26;93;0;0;0;;
28/01/2020;23:00;25.3;95;0;0;0;;
29/01/2020;00:00;25;94;0;0;0;;
29/01/2020;01:00;24.6;94;0;0;0;;
29/01/2020;02:00;24.4;93;0;0;0;;
29/01/2020;03:00;24.5;91;0;0;0;;
29/01/2020;04:00;24.6;89;0;0;0;;
29/01/2020;05:00;24.1;91;0;0;0;;
29/01/2020;06:00;24.3;91;0;12.3;0;;
29/01/2020;07:00;26.4;84;0;209.9;3600;;
29/01/2020;08:00;27.6;81;0;429.5;3600;;
29/01/2020;09:00;28.8;78;0;673.9;3600;;
29/01/2020;10:00;30.1;72;0;834.7;3600;;
29/01/2020;11:00;30.9;68;0;884.7;3600;;
29/01/2020;12:00;29.6;72;1.3;731.5;3600;;
29/01/2020;13:00;28.4;83;1.7;600.5;3600;;
29/01/2020;14:00;27.4;84;0.8;126.5;0;;
29/01/2020;15:00;27.5;86;0.1;194.5;0;;
29/01/2020;16:00;27.6;86;0.1;161.4;0;;
29/01/2020;17:00;27.6;85;0;99.6;0;;
29/01/2020;18:00;26.5;93;0;2.1;0;;
29/01/2020;19:00;26.4;91;0;0;0;;
29/01/2020;20:00;26.1;91;0;0;0;;
29/01/2020;21:00;25.3;94;0;0;0;;
29/01/2020;22:00;25;95;0;0;0;;
29/01/2020;23:00;24.7;96;0.5;0;0;;
30/01/2020;00:00;24.3;96;2.8;0;0;;
30/01/2020;01:00;24;96;0;0;0;;
30/01/2020;02:00;23.7;98;0.6;0;0;;
30/01/2020;03:00;23.8;98;0.9;0;0;;
30/01/2020;04:00;23.7;98;1.1;0;0;;
30/01/2020;05:00;23.9;95;1;0;0;;
30/01/2020;06:00;24;92;0.6;7.4;0;;
30/01/2020;07:00;25.3;90;4.2;96.4;0;;
30/01/2020;08:00;25.7;90;1.3;205.5;139.15;;
30/01/2020;09:00;26.3;89;0.4;250.2;1428.74;;
30/01/2020;10:00;27;84;0.3;333.5;2097.47;;
30/01/2020;11:00;27;83;0.6;254;0;;
30/01/2020;12:00;27;83;0.4;304.9;0;;
30/01/2020;13:00;27.1;81;0.3;296.9;0;;
30/01/2020;14:00;26.7;86;0.3;150.9;0;;
30/01/2020;15:00;26.9;85;0.3;155.2;0;;
30/01/2020;16:00;27.1;80;0.1;165.5;0;;
30/01/2020;17:00;26.6;85;0;79.1;0;;
30/01/2020;18:00;25.7;85;0;1.4;0;;
30/01/2020;19:00;25.6;81;0;0;0;;
30/01/2020;20:00;25.7;70;0;0;0;;
30/01/2020;21:00;25.6;66;0;0;0;;
30/01/2020;22:00;24.6;74;0;0;0;;
30/01/2020;23:00;24.3;79;0;0;0;;
31/01/2020;00:00;24.3;80;0;0;0;;
31/01/2020;01:00;23.8;84;0;0;0;;
31/01/2020;02:00;23.2;88;0;0;0;;
31/01/2020;03:00;24.3;77;0;0;0;;
31/01/2020;04:00;22.9;87;0;0;0;;
31/01/2020;05:00;23.6;82;0;0;0;;
31/01/2020;06:00;23.8;83;0;5;0;;
31/01/2020;07:00;24.6;84;0;151.4;934.18;;
31/01/2020;08:00;25.2;83;1.4;145.5;0;;
31/01/2020;09:00;25.6;82;0.6;177.2;0;;
31/01/2020;10:00;26.4;79;1.5;327.1;463.85;;
31/01/2020;11:00;27;77;0.1;475.8;3169.88;;
31/01/2020;12:00;27.6;75;0;512.3;3533.99;;
31/01/2020;13:00;28.3;72;0.1;582.1;3600;;
31/01/2020;14:00;28.6;71;0;486.5;3600;;
31/01/2020;15:00;28.4;72;0.1;357.8;2267.27;;
31/01/2020;16:00;27.1;80;0.2;183.6;499.71;;
31/01/2020;17:00;26.6;83;0.2;86;0;;
31/01/2020;18:00;25.5;91;0;1.8;0;;
31/01/2020;19:00;26.1;87;0;0;0;;
31/01/2020;20:00;26;87;0;0;0;;
31/01/2020;21:00;25.5;90;0;0;0;;
31/01/2020;22:00;24.9;93;0;0;0;;
31/01/2020;23:00;24.2;96;0;0;0;;
01/02/2020;00:00;24.3;95;0;0;0;;
01/02/2020;01:00;24;97;0;0;0;;
01/02/2020;02:00;23.8;97;0;0;0;;
01/02/2020;03:00;23.8;95;0;0;0;;
01/02/2020;04:00;23.7;96;0;0;0;;
01/02/2020;05:00;23.6;97;0;0;0;;
01/02/2020;06:00;23.4;99;0;7.5;0;;
01/02/2020;07:00;24.8;92;0;148.6;32.34;;
01/02/2020;08:00;26.1;85;0;322.5;3600;;
01/02/2020;09:00;27.4;79;0;557.9;3600;;
01/02/2020;10:00;28.7;74;0;735.5;3600;;
01/02/2020;11:00;29.8;71;0;855.9;3600;;
01/02/2020;12:00;30.2;71;0.1;874.7;3600;;
01/02/2020;13:00;30.6;68;0.5;787.5;3600;;
01/02/2020;14:00;28;82;1;409.7;3600;;
01/02/2020;15:00;26.4;86;2.9;133.8;0;;
01/02/2020;16:00;26.7;85;0.4;205;0;;
01/02/2020;17:00;26.7;84;0;89.4;0;;
01/02/2020;18:00;26.5;85;0;1.8;0;;
01/02/2020;19:00;25.7;91;0;0;0;;
01/02/2020;20:00;25.6;92;0;0;0;;
01/02/2020;21:00;25;95;0.3;0;0;;
01/02/2020;22:00;24.7;97;0.1;0;0;;
01/02/2020;23:00;24.4;98;0.6;0;0;;
02/02/2020;00:00;24.3;98;0.2;0;0;;
02/02/2020;01:00;24.3;98;0.1;0;0;;
02/02/2020;02:00;24.1;98;0;0;0;;
02/02/2020;03:00;23.8;97;0;0;0;;
02/02/2020;04:00;24;94;0;0;0;;
02/02/2020;05:00;23.4;97;0;0;0;;
02/02/2020;06:00;23.8;93;0;10;0;;
02/02/2020;07:00;24.9;91;0;174.9;3599.64;;
02/02/2020;08:00;26.1;86;0;280;3600;;
02/02/2020;09:00;27.2;81;0;503.2;3600;;
02/02/2020;10:00;28.3;76;0;716.1;3600;;
02/02/2020;11:00;29.4;72;0;863.3;3600;;
02/02/2020;12:00;29.9;69;0;766;3600;;
02/02/2020;13:00;29.8;73;0;728.2;3600;;
02/02/2020;14:00;26.5;85;6.6;472.5;2936.07;;
02/02/2020;15:00;26.3;87;0.2;107.1;0;;
02/02/2020;16:00;25.9;88;1.1;98;0;;
02/02/2020;17:00;25.6;90;0.5;53.9;0;;
02/02/2020;18:00;25.2;95;0.1;1.2;0;;
02/02/2020;19:00;25;94;0;0;0;;
02/02/2020;20:00;24.8;95;0;0;0;;
02/02/2020;21:00;24.3;97;0;0;0;;
02/02/2020;22:00;24.6;96;0;0;0;;
02/02/2020;23:00;24.3;96;0;0;0;;
03/02/2020;00:00;24;96;0;0;0;;
03/02/2020;01:00;24.1;94;0.1;0;0;;
03/02/2020;02:00;24.1;96;0.2;0;0;;
03/02/2020;03:00;24.1;97;0.1;0;0;;
03/02/2020;04:00;23.9;98;0.2;0;0;;
03/02/2020;05:00;23.7;98;0.2;0;0;;
03/02/2020;06:00;23.8;98;0.5;7.5;0;;
03/02/2020;07:00;25.1;93;0.1;159.1;3583.44;;
03/02/2020;08:00;26.7;85;0;393.3;3600;;
03/02/2020;09:00;27.8;81;0;609.7;3600;;
03/02/2020;10:00;28.6;80;0.1;745.5;3600;;
03/02/2020;11:00;28.9;81;0.1;786.3;3600;;
03/02/2020;12:00;29.4;79;0.1;830.5;3600;;
03/02/2020;13:00;28.3;79;0.3;720.4;3600;;
03/02/2020;14:00;27.1;84;0.1;225;0;;
03/02/2020;15:00;27.4;83;0.2;235.6;0;;
03/02/2020;16:00;27.5;83;0.1;224;593.93;;
03/02/2020;17:00;26.8;84;0.1;94.1;0;;
03/02/2020;18:00;26;89;0;1.5;0;;
03/02/2020;19:00;25.3;93;0.3;0;0;;
03/02/2020;20:00;24.9;96;0.1;0;0;;
03/02/2020;21:00;25.2;93;0;0;0;;
03/02/2020;22:00;24.9;96;0;0;0;;
03/02/2020;23:00;24.4;95;0;0;0;;
04/02/2020;00:00;24.3;95;0;0;0;;
04/02/2020;01:00;23.9;96;0;0;0;;
04/02/2020;02:00;23.9;95;0;0;0;;
04/02/2020;03:00;24.4;95;0;0;0;;
04/02/2020;04:00;24.1;96;0;0;0;;
04/02/2020;05:00;23.7;96;0;0;0;;
04/02/2020;06:00;24;93;0;10.1;0;;
04/02/2020;07:00;25.3;88;0;185.5;3568.06;;
04/02/2020;08:00;26.7;83;0;417.4;3600;;
04/02/2020;09:00;27.9;79;0;661.4;3600;;
04/02/2020;10:00;28.9;74;0.2;765.1;3600;;
04/02/2020;11:00;29.8;69;0.2;871.8;3600;;
04/02/2020;12:00;30.2;68;0.3;828.6;3600;;
04/02/2020;13:00;29.8;73;0.3;739;3600;;
04/02/2020;14:00;28.8;76;2.2;647.9;3600;;
04/02/2020;15:00;27.4;86;3.9;494.3;3600;;
04/02/2020;16:00;27.2;86;0.4;172.1;337.34;;
04/02/2020;17:00;26.3;89;1.6;91.4;544.13;;
04/02/2020;18:00;25.8;93;0.2;1.8;0;;
04/02/2020;19:00;25.3;93;0.4;0;0;;
04/02/2020;20:00;25.3;93;0.1;0;0;;
04/02/2020;21:00;25.2;93;0;0;0;;
04/02/2020;22:00;25;94;0;0;0;;
04/02/2020;23:00;24.9;96;0.1;0;0;;
05/02/2020;00:00;24.8;95;0.1;0;0;;
05/02/2020;01:00;24.5;97;0.1;0;0;;
05/02/2020;02:00;24;98;0;0;0;;
05/02/2020;03:00;24.4;96;0.1;0;0;;
05/02/2020;04:00;24.4;96;0.2;0;0;;
05/02/2020;05:00;24.3;96;0.7;0;0;;
05/02/2020;06:00;24.3;96;0.8;2.5;0;;
05/02/2020;07:00;25;94;0.2;60.3;0;;
05/02/2020;08:00;26.6;83;0.1;329.6;3600;;
05/02/2020;09:00;27.6;78;0.1;492.2;3600;;
05/02/2020;10:00;28.4;75;0.2;699.1;3600;;
05/02/2020;11:00;28.7;78;0.2;799;3600;;
05/02/2020;12:00;29.1;82;0.1;892;3600;;
05/02/2020;13:00;28.7;83;0.2;791.6;3600;;
05/02/2020;14:00;28.2;83;0.2;696.6;3600;;
05/02/2020;15:00;27.6;86;0.1;510.3;3600;;
05/02/2020;16:00;27.1;84;0.2;243.7;3600;;
05/02/2020;17:00;26.4;85;0.1;87.2;2078.08;;
05/02/2020;18:00;25.8;86;0.4;1.8;430.7;;
05/02/2020;19:00;25.4;94;0.2;0;0;;
05/02/2020;20:00;25.1;95;0;0;0;;
05/02/2020;21:00;24.5;96;0;0;0;;
05/02/2020;22:00;24.1;98;0;0;0;;
05/02/2020;23:00;24;98;0;0;0;;
06/02/2020;00:00;23.9;98;0;0;0;;
06/02/2020;01:00;24;96;0;0;0;;
06/02/2020;02:00;23.5;96;0;0;0;;
06/02/2020;03:00;23.7;96;0;0;0;;
06/02/2020;04:00;23.4;98;0;0;0;;
06/02/2020;05:00;23;98;0;0;0;;
06/02/2020;06:00;23.3;97;0;7.6;0;;
06/02/2020;07:00;24.6;95;0;189.6;3539.48;;
06/02/2020;08:00;26.5;86;0;430.4;3600;;
06/02/2020;09:00;27.9;78;0;619.3;3600;;
06/02/2020;10:00;28.6;74;0.1;681.8;3600;;
06/02/2020;11:00;28.8;73;0.2;754.2;3600;;
06/02/2020;12:00;29.4;70;0.3;799.5;3600;;
06/02/2020;13:00;30;68;0.1;770.2;3600;;
06/02/2020;14:00;29.8;68;0;545.7;3600;;
06/02/2020;15:00;28.5;73;0.1;254.3;571.76;;
06/02/2020;16:00;27.1;84;0.6;132.5;0;;
06/02/2020;17:00;26.2;89;0.9;67.4;0;;
06/02/2020;18:00;25.6;94;0.3;0.6;0;;
06/02/2020;19:00;26;92;0.1;0;0;;
06/02/2020;20:00;26;94;0.7;0;0;;
06/02/2020;21:00;25.6;94;0.5;0;0;;
06/02/2020;22:00;25.4;95;0.3;0;0;;
06/02/2020;23:00;25.2;95;0.1;0;0;;
07/02/2020;00:00;24.9;96;0.1;0;0;;
07/02/2020;01:00;24.7;96;0.1;0;0;;
07/02/2020;02:00;24.3;97;0;0;0;;
07/02/2020;03:00;24.1;99;0;0;0;;
07/02/2020;04:00;24.2;99;0.1;0;0;;
07/02/2020;05:00;24.1;98;0;0;0;;
07/02/2020;06:00;24.4;97;0.1;5.1;0;;
07/02/2020;07:00;25.2;93;3.3;109.7;358.66;;
07/02/2020;08:00;26.6;84;0;267;2814.18;;
07/02/2020;09:00;28.1;78;0.1;542.8;3600;;
07/02/2020;10:00;28.9;77;0.4;673.3;3600;;
07/02/2020;11:00;29.9;74;0.2;783.5;3600;;
07/02/2020;12:00;28.2;80;4.5;578;3600;;
07/02/2020;13:00;28.3;82;1;652.4;3600;;
07/02/2020;14:00;27.9;85;0.1;328.1;225.7;;
07/02/2020;15:00;27;84;3.4;197.2;0;;
07/02/2020;16:00;27.4;85;0.8;120.2;0;;
07/02/2020;17:00;25.9;91;3.6;59.9;0;;
07/02/2020;18:00;25.9;92;0.1;0.8;0;;
07/02/2020;19:00;25.6;90;0.1;0;0;;
07/02/2020;20:00;25.2;94;0;0;0;;
07/02/2020;21:00;25;95;0;0;0;;
07/02/2020;22:00;24.6;95;0;0;0;;
07/02/2020;23:00;23.9;96;0;0;0;;
08/02/2020;00:00;23.8;96;0;0;0;;
08/02/2020;01:00;24.4;92;0;0;0;;
08/02/2020;02:00;24;96;0;0;0;;
08/02/2020;03:00;23.8;96;0;0;0;;
08/02/2020;04:00;23.5;97;0.4;0;0;;
08/02/2020;05:00;23.6;96;0.7;0;0;;
08/02/2020;06:00;23.3;98;0.7;2.6;0;;
08/02/2020;07:00;24.3;94;0.3;16.4;0;;
08/02/2020;08:00;24.6;93;0.2;104.6;0;;
08/02/2020;09:00;25.7;87;0;296.6;0;;
08/02/2020;10:00;27;81;0;471.7;3457.11;;
08/02/2020;11:00;28.3;75;0;635.6;3600;;
08/02/2020;12:00;29.3;72;0;803.5;3600;;
08/02/2020;13:00;29.9;70;0;698.1;3600;;
08/02/2020;14:00;29.1;75;0.3;616.9;3600;;
08/02/2020;15:00;28.2;80;0.9;303.3;3169.84;;
08/02/2020;16:00;27.1;84;1.6;207.4;2007.15;;
08/02/2020;17:00;26.4;89;0.3;47.6;0;;
08/02/2020;18:00;25.9;93;0.1;1;0;;
08/02/2020;19:00;25.6;94;0;0;0;;
08/02/2020;20:00;25.6;94;0.2;0;0;;
08/02/2020;21:00;25.4;94;0;0;0;;
08/02/2020;22:00;25.1;94;0.1;0;0;;
08/02/2020;23:00;24.8;95;0.1;0;0;;
09/02/2020;00:00;24.5;95;0;0;0;;
09/02/2020;01:00;24;97;0;0;0;;
09/02/2020;02:00;23.7;97;0;0;0;;
09/02/2020;03:00;23.4;98;0.6;0;0;;
09/02/2020;04:00;23.6;97;1.9;0;0;;
09/02/2020;05:00;23.6;98;0.4;0;0;;
09/02/2020;06:00;23.7;98;0;2.6;0;;
09/02/2020;07:00;24.6;95;0;146.3;1115.91;;
09/02/2020;08:00;25.6;90;0;168.9;0;;
09/02/2020;09:00;25.7;89;0;207.3;0;;
09/02/2020;10:00;26;87;0;195.2;0;;
09/02/2020;11:00;25.9;81;0;219.9;0;;
09/02/2020;12:00;25.5;86;1.1;230.6;0;;
09/02/2020;13:00;25.1;87;4.7;111;0;;
09/02/2020;14:00;25.2;84;2.3;128.4;0;;
09/02/2020;15:00;25.7;81;0.2;221.2;0;;
09/02/2020;16:00;24.9;89;0.7;144.8;0;;
09/02/2020;17:00;24.9;91;0.5;88.4;0;;
09/02/2020;18:00;24.4;95;0.6;0.9;0;;
09/02/2020;19:00;24.6;91;0.3;0;0;;
09/02/2020;20:00;24.5;91;0.2;0;0;;
09/02/2020;21:00;24.4;92;0.3;0;0;;
09/02/2020;22:00;24.3;92;0.4;0;0;;
09/02/2020;23:00;24.1;92;0.5;0;0;;
10/02/2020;00:00;23.8;95;1;0;0;;
10/02/2020;01:00;23.4;96;1.1;0;0;;
10/02/2020;02:00;23.2;96;1.4;0;0;;
10/02/2020;03:00;23.4;94;0.9;0;0;;
10/02/2020;04:00;23.3;93;0.2;0;0;;
10/02/2020;05:00;23;93;0;0;0;;
10/02/2020;06:00;22.9;94;0;5.2;0;;
10/02/2020;07:00;24.3;89;0;108.7;0;;
10/02/2020;08:00;26;84;0;293.8;3600;;
10/02/2020;09:00;27.2;78;0;563.7;3600;;
10/02/2020;10:00;28.2;73;0.1;719;3600;;
10/02/2020;11:00;28.6;72;0.2;781.5;3600;;
10/02/2020;12:00;28.7;72;0.1;662.6;3600;;
10/02/2020;13:00;28.2;75;0.1;495.6;716.31;;
10/02/2020;14:00;27.8;77;0.1;414.4;983.69;;
10/02/2020;15:00;27.5;78;0;281.8;0;;
10/02/2020;16:00;27.5;79;0;235.2;1243.84;;
10/02/2020;17:00;27;82;0;118.2;1190.59;;
10/02/2020;18:00;26.1;88;0;0.9;0;;
10/02/2020;19:00;25.6;88;0.1;0;0;;
10/02/2020;20:00;25.3;90;0;0;0;;
10/02/2020;21:00;24.9;92;0;0;0;;
10/02/2020;22:00;24.1;95;0;0;0;;
10/02/2020;23:00;23.5;96;0;0;0;;
11/02/2020;00:00;23.3;97;0;0;0;;
11/02/2020;01:00;23.1;98;0.1;0;0;;
11/02/2020;02:00;23.6;98;0.3;0;0;;
11/02/2020;03:00;23.5;99;0.2;0;0;;
11/02/2020;04:00;23.5;99;0.8;0;0;;
11/02/2020;05:00;23.5;98;1.3;0;0;;
